# t,q1,q2,p1,p2,H
1.487247874645774282e+01,-3.576269336387004061e-01,-9.028942136748339564e+00,-3.050393170692855538e+00,-2.093576721385858264e+00,2.943000000003456762e+01
1.487581263543923882e+01,-3.680156622324037285e-01,-9.043440976967286105e+00,-3.058020646017586497e+00,-2.050343051645678205e+00,2.943000000003385708e+01
1.487914652442073660e+01,-3.783907681713541971e-01,-9.057815840040730038e+00,-3.064577875693875963e+00,-2.007984231882729453e+00,2.943000000003491579e+01
1.488248041340223260e+01,-3.887494835400353566e-01,-9.072066641370128082e+00,-3.070066542498760764e+00,-1.966500755210786044e+00,2.943000000003637950e+01
1.488581430238373038e+01,-3.990890983407689996e-01,-9.086193349840920419e+00,-3.074488992796188036e+00,-1.925892519250669732e+00,2.943000000003625871e+01
1.488914819136522638e+01,-4.094069605918587706e-01,-9.100195987185303537e+00,-3.077848208915586969e+00,-1.886158852828371479e+00,2.943000000003604555e+01
1.489248208034672416e+01,-4.197004763495409962e-01,-9.114074627273982543e+00,-3.080147781814292163e+00,-1.847298542276958555e+00,2.943000000003398853e+01
1.489581596932822016e+01,-4.299671096583577157e-01,-9.127829395342324403e+00,-3.081391884071200238e+00,-1.809309857304067348e+00,2.943000000003223704e+01
1.489914985830971794e+01,-4.402043824329542887e-01,-9.141460467155805958e+00,-3.081585243259153284e+00,-1.772190576376986737e+00,2.943000000003370786e+01
1.490248374729121394e+01,-4.504098742747772444e-01,-9.154968068119428537e+00,-3.080733115731394189e+00,-1.735938011595871133e+00,2.943000000003743821e+01
1.490581763627271172e+01,-4.605812222274072720e-01,-9.168352472336215087e+00,-3.078841260855945894e+00,-1.700549033025938517e+00,2.943000000003863192e+01
1.490915152525420773e+01,-4.707161204739104265e-01,-9.181614001619454513e+00,-3.075915915731740835e+00,-1.666020092460784641e+00,2.943000000003622318e+01
1.491248541423570551e+01,-4.808123199795102387e-01,-9.194753024463032887e+00,-3.071963770415034656e+00,-1.632347246590645229e+00,2.943000000003598871e+01
1.491581930321720151e+01,-4.908676280823156546e-01,-9.207769954972587101e+00,-3.066991943669807874e+00,-1.599526179565303075e+00,2.943000000003626226e+01
1.491915319219869929e+01,-5.008799080366213019e-01,-9.220665251764165404e+00,-3.061007959274899548e+00,-1.567552224929313009e+00,2.943000000003420524e+01
1.492248708118019529e+01,-5.108470785111026702e-01,-9.233439416832132096e+00,-3.054019722893253963e+00,-1.536420386927146442e+00,2.943000000003083017e+01
1.492582097016169307e+01,-5.207671130450977071e-01,-9.246092994390791020e+00,-3.046035499522866452e+00,-1.506125361162188980e+00,2.943000000003140215e+01
1.492915485914318907e+01,-5.306380394656551314e-01,-9.258626569692745889e+00,-3.037063891538025917e+00,-1.476661554606465643e+00,2.943000000003812744e+01
1.493248874812468685e+01,-5.404579392686829076e-01,-9.271040767827575024e+00,-3.027113817327441225e+00,-1.448023104961041030e+00,2.943000000004471417e+01
1.493582263710618285e+01,-5.502249469671971482e-01,-9.283336252503918473e+00,-3.016194490536109551e+00,-1.420203899368085443e+00,2.943000000004114014e+01
1.493915652608768063e+01,-5.599372494099176256e-01,-9.295513724818466272e+00,-3.004315399917213192e+00,-1.393197592474467728e+00,2.943000000003599936e+01
1.494249041506917663e+01,-5.695930850700656745e-01,-9.307573922012847945e+00,-2.991486289788674924e+00,-1.366997623846363918e+00,2.943000000003609173e+01
1.494582430405067441e+01,-5.791907433092177149e-01,-9.319517616222265488e+00,-2.977717141096692277e+00,-1.341597234747665235e+00,2.943000000003584660e+01
1.494915819303217042e+01,-5.887285636191644800e-01,-9.331345613218898549e+00,-2.963018153088976536e+00,-1.316989484288595857e+00,2.943000000003392813e+01
1.495249208201366820e+01,-5.982049348423138513e-01,-9.343058751151055219e+00,-2.947399725587053432e+00,-1.293167264951347040e+00,2.943000000003284811e+01
1.495582597099516597e+01,-6.076182943733329234e-01,-9.354657899280734767e+00,-2.930872441856506416e+00,-1.270123317501929527e+00,2.943000000003590699e+01
1.495915985997666198e+01,-6.169671273441652559e-01,-9.366143956721574071e+00,-2.913447052067836385e+00,-1.247850245300140326e+00,2.943000000004125383e+01
1.496249374895815976e+01,-6.262499657946773990e-01,-9.377517851179057118e+00,-2.895134457341344003e+00,-1.226340528021006460e+00,2.943000000004123251e+01
1.496582763793965576e+01,-6.354653878311856685e-01,-9.388780537694820794e+00,-2.875945694369482997e+00,-1.205586534801035503e+00,2.943000000003605976e+01
1.496916152692115354e+01,-6.446120167736653084e-01,-9.399932997396474477e+00,-2.855891920606174139e+00,-1.185580536818222397e+00,2.943000000003605265e+01
1.497249541590264954e+01,-6.536885202924341831e-01,-9.410976236253830507e+00,-2.834984400011808958e+00,-1.166314719318961357e+00,2.943000000003602068e+01
1.497582930488414732e+01,-6.626936095392471637e-01,-9.421911283844405460e+00,-2.813234489350538325e+00,-1.147781193113803555e+00,2.943000000003511474e+01
1.497916319386564332e+01,-6.716260382712233579e-01,-9.432739192128021699e+00,-2.790653625023962192e+00,-1.129972005548867564e+00,2.943000000003457473e+01
1.498249708284714110e+01,-6.804846019701992210e-01,-9.443461034232386808e+00,-2.767253310432521651e+00,-1.112879150969239728e+00,2.943000000003630845e+01
1.498583097182863710e+01,-6.892681369585427209e-01,-9.454077903250462711e+00,-2.743045103853782418e+00,-1.096494580688974985e+00,2.943000000003903693e+01
1.498916486081013488e+01,-6.979755195130992185e-01,-9.464590911050770217e+00,-2.718040606826591432e+00,-1.080810212482887778e+00,2.943000000003816297e+01
1.499249874979163089e+01,-7.066056649785951160e-01,-9.475001187101460332e+00,-2.692251453030804598e+00,-1.065817939615788523e+00,2.943000000003608108e+01
1.499583263877312866e+01,-7.151575268806531493e-01,-9.485309877308926829e+00,-2.665689297649070699e+00,-1.051509639419233810e+00,2.943000000003611305e+01
1.499916652775462467e+01,-7.236300960399645321e-01,-9.495518142871622658e+00,-2.638365807200989011e+00,-1.037877181432632412e+00,2.943000000003593541e+01
1.500250041673612245e+01,-7.320223996893696627e-01,-9.505627159150115801e+00,-2.610292649838948709e+00,-1.024912435124538002e+00,2.943000000003544514e+01
1.500583430571761845e+01,-7.403335005936600988e-01,-9.515638114553539140e+00,-2.581481486093250233e+00,-1.012607277204814915e+00,2.943000000003568317e+01
1.500916819469911623e+01,-7.485624961734276273e-01,-9.525552209443326035e+00,-2.551943960055420568e+00,-1.000953598541985956e+00,2.943000000003704386e+01
1.501250208368061223e+01,-7.567085176336505459e-01,-9.535370655054492772e+00,-2.521691690989407153e+00,-9.899433106992558962e-01,2.943000000003752703e+01
1.501583597266211001e+01,-7.647707290981030637e-01,-9.545094672435102012e+00,-2.490736265359586810e+00,-9.795683521026544716e-01,2.943000000003610239e+01
1.501916986164360601e+01,-7.727483267499316577e-01,-9.554725491404116866e+00,-2.459089229264822762e+00,-9.698206938533144861e-01,2.943000000003608818e+01
1.502250375062510379e+01,-7.806405379786706122e-01,-9.564264349528096787e+00,-2.426762081266851112e+00,-9.606923451938025327e-01,2.943000000003605976e+01
1.502583763960659979e+01,-7.884466205352445023e-01,-9.573712491116983969e+00,-2.393766265604966748e+00,-9.521753586448170603e-01,2.943000000003575423e+01
1.502917152858809757e+01,-7.961658616947877576e-01,-9.583071166239280458e+00,-2.360113165784845979e+00,-9.442618348202170830e-01,2.943000000003574002e+01
1.503250541756959358e+01,-8.037975774278759422e-01,-9.592341629756722554e+00,-2.325814098532300811e+00,-9.369439269326403918e-01,2.943000000003651451e+01
1.503583930655109135e+01,-8.113411115807493967e-01,-9.601525140378788237e+00,-2.290880308101791218e+00,-9.302138450001766756e-01,2.943000000003705807e+01
1.503917319553258736e+01,-8.187958350649493511e-01,-9.610622959736994986e+00,-2.255322960930961074e+00,-9.240638597651555930e-01,2.943000000003615924e+01
1.504250708451408514e+01,-8.261611450568487891e-01,-9.619636351479277536e+00,-2.219153140630977017e+00,-9.184863063350052759e-01,2.943000000003607752e+01
1.504584097349558114e+01,-8.334364642068254891e-01,-9.628566580384356755e+00,-2.182381843303342617e+00,-9.134735875529759186e-01,2.943000000003610239e+01
1.504917486247707892e+01,-8.406212398592519675e-01,-9.637414911496325232e+00,-2.145019973175033456e+00,-9.090181771111031095e-01,2.943000000003577199e+01
1.505250875145857492e+01,-8.477149432829917952e-01,-9.646182609279286169e+00,-2.107078338543022511e+00,-9.051126224125065622e-01,2.943000000003541672e+01
1.505584264044007270e+01,-8.547170689128420484e-01,-9.654870936792226743e+00,-2.068567648018859728e+00,-9.017495471921744832e-01,2.943000000003594607e+01
1.505917652942156870e+01,-8.616271336019867277e-01,-9.663481154883946544e+00,-2.029498507065679913e+00,-8.989216539045062904e-01,2.943000000003720729e+01
1.506251041840306648e+01,-8.684446758858574977e-01,-9.672014521408160093e+00,-1.989881414819134831e+00,-8.966217258859411343e-01,2.943000000003732808e+01
1.506584430738456248e+01,-8.751692552575603967e-01,-9.680472290458483897e+00,-1.949726761185064383e+00,-8.948426293011242372e-01,2.943000000003612016e+01
1.506917819636606026e+01,-8.818004514548870576e-01,-9.688855711623476807e+00,-1.909044824204687796e+00,-8.935773148792554021e-01,2.943000000003607397e+01
1.507251208534755804e+01,-8.883378637587268090e-01,-9.697166029261472531e+00,-1.867845767680251789e+00,-8.928188194469830474e-01,2.943000000003609173e+01
1.507584597432905404e+01,-8.947811103037095481e-01,-9.705404481795154581e+00,-1.826139639054420449e+00,-8.925602672677869220e-01,2.943000000003565830e+01
1.507917986331055182e+01,-9.011298274005964393e-01,-9.713572301025710232e+00,-1.783936367535332357e+00,-8.927948711922437663e-01,2.943000000003508987e+01
1.508251375229204783e+01,-9.073836688705652076e-01,-9.721670711466396497e+00,-1.741245762460358337e+00,-8.935159336265862118e-01,2.943000000003547001e+01
1.508584764127354561e+01,-9.135423053914679681e-01,-9.729700929695535905e+00,-1.698077511891085356e+00,-8.947168473256549293e-01,2.943000000003705452e+01
1.508918153025504161e+01,-9.196054238560453786e-01,-9.737664163728551259e+00,-1.654441181433691455e+00,-8.963910960165950570e-01,2.943000000003818784e+01
1.509251541923653939e+01,-9.255727267422871885e-01,-9.745561612408994989e+00,-1.610346213277444205e+00,-8.985322548596663683e-01,2.943000000003687333e+01
1.509584930821803539e+01,-9.314439314958615768e-01,-9.753394464818246234e+00,-1.565801925445373888e+00,-9.011339907522434300e-01,2.943000000003608818e+01
1.509918319719953317e+01,-9.372187699241114611e-01,-9.761163899704079938e+00,-1.520817511248468978e+00,-9.041900624790771834e-01,2.943000000003610239e+01
1.510251708618102917e+01,-9.428969876022451624e-01,-9.768871084927440052e+00,-1.475402038940105909e+00,-9.076943207175439676e-01,2.943000000003601357e+01
1.510585097516252695e+01,-9.484783432914718482e-01,-9.776517176927505659e+00,-1.429564451562779226e+00,-9.116407079018995496e-01,2.943000000003534566e+01
1.510918486414402295e+01,-9.539626083688936831e-01,-9.784103320204680543e+00,-1.383313566981789755e+00,-9.160232579514521190e-01,2.943000000003469552e+01
1.511251875312552073e+01,-9.593495662691792214e-01,-9.791630646821522177e+00,-1.336658078098918567e+00,-9.208360958679310260e-01,2.943000000003521421e+01
1.511585264210701673e+01,-9.646390119378667194e-01,-9.799100275921249548e+00,-1.289606553241234632e+00,-9.260734372068167852e-01,2.943000000003709005e+01
1.511918653108851451e+01,-9.698307512963685317e-01,-9.806513313263730325e+00,-1.242167436718732532e+00,-9.317295874276615431e-01,2.943000000003866745e+01
1.512252042007001052e+01,-9.749246007185647933e-01,-9.813870850778526389e+00,-1.194349049546078012e+00,-9.377989411282784404e-01,2.943000000003764782e+01
1.512585430905150830e+01,-9.799203865190445617e-01,-9.821173966134905342e+00,-1.146159590322116895e+00,-9.442759811678042015e-01,2.943000000003615213e+01
1.512918819803300430e+01,-9.848179444523914583e-01,-9.828423722328963663e+00,-1.097607136261052441e+00,-9.511552776812011167e-01,2.943000000003604200e+01
1.513252208701450208e+01,-9.896171192238825132e-01,-9.835621167287344591e+00,-1.048699644370681971e+00,-9.584314869910937063e-01,2.943000000003609173e+01
1.513585597599599808e+01,-9.943177640115884452e-01,-9.842767333487214998e+00,-9.994449527733904048e-01,-9.660993504221553341e-01,2.943000000003560856e+01
1.513918986497749586e+01,-9.989197399995688453e-01,-9.849863237592634491e+00,-9.498507821630669534e-01,-9.741536930206305955e-01,2.943000000003467065e+01
1.514252375395899186e+01,-1.003422915922100422e+00,-9.856909880107012967e+00,-8.999247373937532268e-01,-9.825894221839337472e-01,2.943000000003429761e+01
1.514585764294048964e+01,-1.007827167618905451e+00,-9.863908245041670853e+00,-8.496743091940869297e-01,-9.914015262043510690e-01,2.943000000003544514e+01
1.514919153192198564e+01,-1.012132377601276056e+00,-9.870859299600216019e+00,-7.991068760036251772e-01,-1.000585072730852065e+00,2.943000000003769756e+01
1.515252542090348342e+01,-1.016338434629141751e+00,-9.877763993878625470e+00,-7.482297059254272575e-01,-1.010135207153301184e+00,2.943000000003901562e+01
1.515585930988497942e+01,-1.020445233298978405e+00,-9.884623260580713833e+00,-6.970499587909908534e-01,-1.020047150913060641e+00,2.943000000003756256e+01
1.515919319886647720e+01,-1.024452673642591627e+00,-9.891438014748970886e+00,-6.455746883318560503e-01,-1.030316199744240269e+00,2.943000000003616989e+01
1.516252708784797321e+01,-1.028360660736298060e+00,-9.898209153511496439e+00,-5.938108444524057283e-01,-1.040937721847865260e+00,2.943000000003601357e+01
1.516586097682947099e+01,-1.032169104321015274e+00,-9.904937555843932984e+00,-5.417652756005774117e-01,-1.051907156004643129e+00,2.943000000003607397e+01
1.516919486581096699e+01,-1.035877918433073530e+00,-9.911624082346479625e+00,-4.894447312321578147e-01,-1.063220009630102547e+00,2.943000000003562633e+01
1.517252875479246477e+01,-1.039487021045724324e+00,-9.918269575036365637e+00,-4.368558643626795357e-01,-1.074871856774997969e+00,2.943000000003464933e+01
1.517586264377396077e+01,-1.042996333721293523e+00,-9.924874857155547403e+00,-3.840052342034136479e-01,-1.086858336075329001e+00,2.943000000003405958e+01
1.517919653275545855e+01,-1.046405781274061475e+00,-9.931440732993891629e+00,-3.308993088759666357e-01,-1.099175148655838319e+00,2.943000000003479499e+01
1.518253042173695455e+01,-1.049715291443893417e+00,-9.937967987727720498e+00,-2.775444682020664078e-01,-1.111818055990612786e+00,2.943000000003679162e+01
1.518586431071845233e+01,-1.052924794580761825e+00,-9.944457387273812898e+00,-2.239470065633256124e-01,-1.124782877724813446e+00,2.943000000003856798e+01
1.518919819969995011e+01,-1.056034223340195144e+00,-9.950909678158760485e+00,-1.701131358275489447e-01,-1.138065489461150159e+00,2.943000000003823402e+01
1.519253208868144611e+01,-1.059043512389778341e+00,-9.957325587403731859e+00,-1.160489883365632968e-01,-1.151661820515092138e+00,2.943000000003630845e+01
1.519586597766294389e+01,-1.061952598126718605e+00,-9.963705822425373171e+00,-6.176061995075782934e-02,-1.165567851642588693e+00,2.943000000003604555e+01
1.519919986664443989e+01,-1.064761418406626303e+00,-9.970051070954028205e+00,-7.254013145389551220e-03,-1.179779612743971473e+00,2.943000000003604910e+01
1.520253375562593767e+01,-1.067469912283898870e+00,-9.976362000966240373e+00,4.746491984284301191e-02,-1.194293180548394062e+00,2.943000000003593897e+01
1.520586764460743368e+01,-1.070078019763688104e+00,-9.982639260634934786e+00,1.023903338258996820e-01,-1.209104676282111823e+00,2.943000000003525685e+01
1.520920153358893145e+01,-1.072585681565775717e+00,-9.988883478296195051e+00,1.575164474349058374e-01,-1.224210263324833736e+00,2.943000000003446814e+01
1.521253542257042746e+01,-1.074992838900480141e+00,-9.995095262433393302e+00,2.128375398550150788e-01,-1.239606144858123260e+00,2.943000000003441841e+01
1.521586931155192524e+01,-1.077299433256967642e+00,-1.000127520167915840e+01,2.683479475298535255e-01,-1.255288561510033984e+00,2.943000000003548067e+01
1.521920320053342124e+01,-1.079505406204253060e+00,-1.000742386483537238e+01,3.240420608388737134e-01,-1.271253788999665790e+00,2.943000000003707228e+01
1.522253708951491902e+01,-1.081610699205262316e+00,-1.001354180091172630e+01,3.799143207528343225e-01,-1.287498135785840381e+00,2.943000000003785388e+01
1.522587097849641502e+01,-1.083615253444246029e+00,-1.001962953918301835e+01,4.359592154707268019e-01,-1.304017940723564140e+00,2.943000000003700123e+01
1.522920486747791280e+01,-1.085519009667912593e+00,-1.002568758926573267e+01,4.921712770434255591e-01,-1.320809570732556670e+00,2.943000000003617700e+01
